name,geometry.location.lat,geometry.location.lng,review_text,review_rating
Victory Royale Dub Park,-37.0662459,144.2171632,"['Located in Castlemain, it’s a break place to enjoy a play or just relax while enjoying the outdoors. Benches available through the green space and a good play area for the kids.  RSL located right on the square property along with toilets and a couple more structures.\n\nPark has been updated and kids enjoyed it.\n\nRSL has a memorial and a couple old peace cannons to get close and have a look.\n\nWe enjoyed the break in our day after a good snack from the town shops.', 'Clean and picturesque indeed.', 'Nice park in central Castlemaine with good range of expected facilities including playground and restrooms.  We stopped off for picnic lunch during transit to Melbourne.  Bakery over the road is excellent', 'Beautiful small garden with many kinds of trees, lawn, benches, toilet, barbecue. You can have food from nearby cafes and enjoy here.', 'Beautiful park in the heart of castlemaine.\nParking can be a problem.  Lots of history. Great place to meet up for lunch.']","[5, 5, 4, 5, 4]"
Campbells Creek Park,-37.1,144.2,[],[]
Barkers Creek Bushland Reserve,-37.0180981,144.2469266,[],[]
Hilltop Dog Park,-37.1706311,144.1751774,"['Very well kept area. Lots of space to run and play. A couple of dams for water play. Some hilly areas. Lots of shade and Seats for humans as well. It has not been busy when we were there. A bit of gravel road to get there though.', 'Awesome dog park.\n\nTotally fenced and loads of interesting things for the dogs including a great dam to swim in.\n\nSafe, clean and big (but not so big that you need to send out a search party for your dog when it’s home time!\n\nHighly recommended', 'Great off leash dog park in picturesque setting. Our dogs can run, look for rabbits, interact with other dogs and swim, all in a well fenced area.  We meet people from nearby and afar who find this facility fantastic.', 'Excellent dog park with ample room for your four legged kid to run around whilst jamming to Hilltop Hoods, make sure you bring your Cosby Sweater. The drive to the park is gravel with some pot holes, not the best after a soak.', ""This is an awesome space and Jess loves it. She'll start squealing with excitement as soon as we turn onto the road leading up to it. Fully fenced,  shade, dam, rabbit holes and spaces for doggie parents to shelter. The people who created it run an awesome kennel as well.""]","[5, 5, 5, 5, 5]"
Bendigo Regional Park,-36.8368845,144.2640782,[],[]
Lake Daylesford Park,-37.3508583,144.1398358,"['Lovely place for short hiking and family outing for adult.', 'Amazing views from the park and walk around the lake is beautiful experience if that your first time visit. Thinking of visiting this place again.', '', 'The landscape that this lake offers seems idyllic to me and invites you to relax on stimulating walks around the lake itself on a hiking route that is not demanding but very pleasant. It has lots of spots where you can stop to take photos and have a good time for anyone who loves this art. I had a cloudy day when it even rained and I still enjoyed it a lot, in summer it must be a real joy to walk and even take a dip.\nI think it is inevitable to come to Daylesford and not know the lake, after all it is one of its hallmarks but just in case I highly recommend taking the route around the lake and disconnecting, it is wonderful.', '']","[4, 5, 5, 5, 5]"
Victoria Park,-37.3568425,144.1358814,[],[]
Moonambel Recreation Reserve,-36.9915809,143.3363495,"['Nice quiet oval. Green. Appears well kept. Public toilets. New club building. Camping/caravans allowed for over night stays on a few pitches and appears to be electrical hookups.', 'Enjoyed the patina breakdown car show that was held here ,great facilities.', 'Very clean amenities. Great hosts! Power for camping, but no water hookup. Loads of room. Very close to local general store & hotel!', 'Nice quiet camping spot, clean amenities,showers and toilets, 2 km walk to the Hotel for drinks and meals, $10 unpowered  ,$15 powered.', 'Was a footy oval. Gd amenities needs some TLC but if your traveling nice spot to RnR\nMite now be a RV site. Easy access and shady']","[3, 5, 4, 4, 3]"
Jack McClelland Park,-35.6811521,142.6629317,[],[]
Ouyen Community Park,-35.0710371,142.3152078,[],[]
Merbein West walking track,-34.16579,142.0136987,[],[]
Apex Civic Park,-34.1677311,142.0582112,[],[]
Mildura Fenced Dog Park (Rio Vista Park),-34.1756479,142.1603002,"[""Awesome place to let your dog off lead, the large dog park is huge, perfect for my G.S.P that loves to run. There's a small dog park next door. It's tidy and spacious and has bins, doggy bags if you forget your own, shade and trees. Totally recommend this only dog park in Mildura. Also has water stations for your fur babies to drink from."", 'Such an awesome dog park… Nice and big & very well maintained. My dog loved it!!!!', 'Large space for dogs, shaded areas for people to sit, but not super interactive for dogs. Mostly just grass or dirt with a few toys people have left behind.', 'The park was quite reasonable with lots of open space and well kept. Only drawback, particularly during the summer months, was the limited amount of shade. A few picnic tables, toilets and a water fountain within. Parking is very close by and spacious for this park, shared with the Lock and Weir No.11.', 'Nice big open area for the dogs. Good amount of shade, convenient water tap for the pooches, 2 entry/exit points, couple of picnic tables to sit. Jack loves to run around with the other dogs and comes away exhausted from all the fun!\n\nOur girl Stella and boy Jack 🐕🐶']","[5, 5, 3, 4, 4]"
Mansell Reserve,-34.1765881,142.1542699,[],[]
Rita Drive Reserve,-34.2035316,142.1166626,[],[]
Centennial Park,-34.2135686,142.1288586,[],[]
Irymple Green Belt,-34.2315687,142.1732925,[],[]
Sharland Park,-34.1855478,142.149416,"['Nice little park nothing special about it but great to bring the kids', 'Great place take the children the only problem is there are no public toliets', 'Great park, spacious, play equipment and plenty of shade.', ""It's a good park"", ""It's a good quiet park""]","[5, 4, 5, 5, 5]"
Apex Park,-34.1520134,142.1640143,[],[]
Woodley Park,-34.2039326,142.1269837,[],[]
Douglas Park,-34.1902651,142.1679575,[],[]
Hornsey Park,-34.2019424,142.1645481,[],[]
Ornamental Lakes Park,-34.1850209,142.1696649,"['Very attractive and well maintained, great for a long walk and exercise, you can grab a coffee and light snacks too.', 'It has been 4 years since I have visited and it has improved so much. It is so welcoming. Footpaths are beautiful. Scenery is stunning. It is so peaceful. Great place to relax.', 'So much fun for all ages. Offers something for everyone.', 'This is a lovely riverside park area with a small cafe that only has outdoor seating. There is plenty of park area, playgrounds and ponds with boardwalks. There is an outdoor stage where there are often community events, markets and live performances. There are public toilets available close to this all. A lovely place for the whole family to enjoy. The children will love playing in all the water activities and there is plenty seating or grassed area to rest and relax.', ""It's  lovely to  walk around""]","[5, 5, 5, 4, 5]"
Hollywood Boulevard Reserve,-34.2160868,142.1310382,[],[]
Central Park Drive Park,-34.1946379,142.1266743,[],[]
Ontario Heights Reserve,-34.2004057,142.1196657,[],[]
Karalanza Drive Reserve,-34.2016516,142.1151492,[],[]
Green Pines Park,-34.2009639,142.1383236,[],[]
Park for Play,-34.1737911,142.1373289,"['Love it very safe fenced playground for kids', 'Great park to take the kidlets, let them run wild while fenced in a huge area lol. Grassed areas, sandpits and much much more', ""Great enclosed play area for the children, plenty of variety to climb swing run spin and play. Catering for Babies to about 5 to 6 year old's. seating available with shade areas and tables for a picnic or birthday party. Great way for the kids to run off extra energy with other kids."", 'The park is probably the best public park we have ever been to in our 70 plus years. All well set up for family enjoyment with a all round fencing keeping all the little ones safe', 'This park is set up to be inclusive of everyone. There is ramp access to nearly everything. There is shade everywhere. Free barbecue area with sink. Water fountain for a drink or refill waterbottles. Does not allow skateboard or bikes.']","[5, 5, 4, 5, 5]"
Henderson Park War Memorial,-34.1914501,142.1535607,[],[]
S.C Mills Reserve,-34.1914498,142.1458977,[],[]
Mildura Rowing Club Lawns,-34.182199,142.1654631,"['Large park in Mildura, one of the most beautiful places to spend the day by the Murray River and full of birds', 'Great lawn area to sit down and watch the boats go down the Murray. Lots of bird life and has a walking trail.', ""Lawns are pleasant, but you do have to watch where you walk due to duck droppings. The view is great, it's nice and quiet and it is close to the town centre."", 'Great lawns down to the river. Shady trees..', 'Beautiful']","[5, 5, 3, 4, 5]"
